DATE_ID,ORDER_DATE,SHIP_DATE,YEAR,DAY_NAME,DELIVERY_DAYS,SHIPPING_COST
45329,2014-07-21,2014-07-24,2014,Monday,3 days,11.32
45330,2015-09-18,2015-09-23,2015,Friday,5 days,1.83
45331,2014-09-09,2014-09-09,2014,Tuesday,0 days,10.22
45332,2014-05-11,2014-05-15,2014,Sunday,4 days,1.83
45333,2012-02-10,2012-02-14,2012,Friday,4 days,1.83
45334,2014-06-10,2014-06-14,2014,Tuesday,4 days,1.83
45335,2015-05-15,2015-05-15,2015,Friday,0 days,2.18
45336,2015-03-18,2015-03-21,2015,Wednesday,3 days,1.83
45337,2013-07-18,2013-07-20,2013,Thursday,2 days,2.0
45338,2015-11-05,2015-11-09,2015,Thursday,4 days,1.83
45339,2014-09-03,2014-09-05,2014,Wednesday,2 days,1.83
45340,2015-08-19,2015-08-22,2015,Wednesday,3 days,1.8
45341,2015-04-24,2015-04-29,2015,Friday,5 days,1.83
45342,2014-05-24,2014-05-29,2014,Saturday,5 days,1.83
45343,2012-04-06,2012-04-09,2012,Friday,3 days,1.78
45344,2015-06-21,2015-06-24,2015,Sunday,3 days,1.3
45345,2013-06-20,2013-06-24,2013,Thursday,4 days,1.83
45346,2013-07-18,2013-07-20,2013,Thursday,2 days,1.15
45347,2014-11-29,2014-12-03,2014,Saturday,4 days,1.83
45348,2015-11-13,2015-11-17,2015,Friday,4 days,1.83
45349,2014-07-03,2014-07-06,2014,Thursday,3 days,1.83
45350,2014-06-19,2014-06-24,2014,Thursday,5 days,1.83
45351,2015-04-05,2015-04-10,2015,Sunday,5 days,1.83
45352,2015-06-28,2015-06-30,2015,Sunday,2 days,79.95
45353,2015-01-18,2015-01-19,2015,Sunday,1 days,1.829
45354,2014-07-20,2014-07-24,2014,Sunday,4 days,1.829
45355,2015-07-15,2015-07-19,2015,Wednesday,4 days,1.81
45356,2014-01-26,2014-02-01,2014,Sunday,6 days,1.81
45357,2014-09-06,2014-09-08,2014,Saturday,2 days,6.61
45358,2015-03-11,2015-03-16,2015,Wednesday,5 days,1.81
45359,2015-04-30,2015-05-05,2015,Thursday,5 days,1.81
45360,2014-03-18,2014-03-22,2014,Tuesday,4 days,1.81
45361,2015-11-08,2015-11-12,2015,Sunday,4 days,5.79
45362,2015-03-06,2015-03-06,2015,Friday,0 days,3.2
45363,2015-01-07,2015-01-11,2015,Wednesday,4 days,1.81
45364,2015-03-18,2015-03-23,2015,Wednesday,5 days,1.81
45365,2014-12-15,2014-12-20,2014,Monday,5 days,1.97
45366,2014-06-08,2014-06-14,2014,Sunday,6 days,1.81
45367,2014-12-15,2014-12-20,2014,Monday,5 days,1.93
45368,2012-11-03,2012-11-05,2012,Saturday,2 days,1.81
45369,2014-12-11,2014-12-17,2014,Thursday,6 days,1.81
45370,2015-08-22,2015-08-29,2015,Saturday,7 days,1.9
45371,2014-08-07,2014-08-10,2014,Thursday,3 days,1.81
45372,2012-09-18,2012-09-22,2012,Tuesday,4 days,1.81
45373,2012-02-29,2012-03-04,2012,Wednesday,4 days,1.81
45374,2015-03-06,2015-03-10,2015,Friday,4 days,1.81
45375,2015-03-04,2015-03-09,2015,Wednesday,5 days,1.81
45376,2012-12-27,2013-01-01,2012,Thursday,5 days,1.81
45377,2014-09-12,2014-09-16,2014,Friday,4 days,1.81
45378,2015-07-21,2015-07-23,2015,Tuesday,2 days,1.81
45379,2014-09-06,2014-09-08,2014,Saturday,2 days,1.87
45380,2015-12-22,2015-12-27,2015,Tuesday,5 days,1.68
45381,2014-06-29,2014-07-03,2014,Sunday,4 days,1.81
45382,2013-04-28,2013-05-04,2013,Sunday,6 days,1.81
45383,2013-04-20,2013-04-24,2013,Saturday,4 days,14.99
45384,2014-12-07,2014-12-12,2014,Sunday,5 days,1.91
45385,2014-11-04,2014-11-09,2014,Tuesday,5 days,1.91
45386,2014-06-24,2014-06-30,2014,Tuesday,6 days,1.91
45387,2015-06-27,2015-07-03,2015,Saturday,6 days,5.4
45388,2015-06-30,2015-06-30,2015,Tuesday,0 days,1.91
45389,2014-06-11,2014-06-16,2014,Wednesday,5 days,1.91
45390,2014-06-11,2014-06-16,2014,Wednesday,5 days,1.9
45391,2014-11-28,2014-12-04,2014,Friday,6 days,1.91
45392,2014-07-29,2014-07-30,2014,Tuesday,1 days,1.53
45393,2012-12-30,2013-01-03,2012,Sunday,4 days,139.64
45394,2014-11-11,2014-11-13,2014,Tuesday,2 days,47.91
45395,2014-11-11,2014-11-13,2014,Tuesday,2 days,8.46
45396,2013-11-16,2013-11-22,2013,Saturday,6 days,1.91
45397,2014-11-28,2014-12-03,2014,Friday,5 days,1.42
45398,2013-08-10,2013-08-16,2013,Saturday,6 days,1.91
45399,2015-12-29,2016-01-01,2015,Tuesday,3 days,1.22
45400,2015-03-06,2015-03-11,2015,Friday,5 days,1.91
45401,2015-09-15,2015-09-16,2015,Tuesday,1 days,52.17
45402,2015-08-22,2015-08-28,2015,Saturday,6 days,1.91
45403,2012-11-07,2012-11-10,2012,Wednesday,3 days,1.91
45404,2013-05-26,2013-05-28,2013,Sunday,2 days,35.35
45405,2015-01-07,2015-01-11,2015,Wednesday,4 days,1.91
45406,2015-09-02,2015-09-06,2015,Wednesday,4 days,1.91
45407,2015-04-18,2015-04-23,2015,Saturday,5 days,27.16
45408,2014-02-22,2014-02-28,2014,Saturday,6 days,1.91
45409,2015-07-24,2015-07-28,2015,Friday,4 days,1.91
45410,2013-09-18,2013-09-25,2013,Wednesday,7 days,1.87
45411,2015-11-10,2015-11-16,2015,Tuesday,6 days,1.87
45412,2012-10-19,2012-10-24,2012,Friday,5 days,20.47
45413,2015-07-14,2015-07-16,2015,Tuesday,2 days,1.87
45414,2015-08-06,2015-08-10,2015,Thursday,4 days,17.88
45415,2015-08-06,2015-08-10,2015,Thursday,4 days,16.16
45416,2013-06-04,2013-06-08,2013,Tuesday,4 days,15.51
45417,2015-11-20,2015-11-26,2015,Friday,6 days,1.87
45418,2015-08-06,2015-08-10,2015,Thursday,4 days,15.04
45419,2013-01-16,2013-01-23,2013,Wednesday,7 days,1.87
45420,2014-09-18,2014-09-23,2014,Thursday,5 days,13.41
45421,2015-11-07,2015-11-10,2015,Saturday,3 days,1.87
45422,2015-12-31,2016-01-04,2015,Thursday,4 days,9.67
45423,2015-11-13,2015-11-19,2015,Friday,6 days,1.87
45424,2012-12-01,2012-12-01,2012,Saturday,0 days,1.87
45425,2014-04-12,2014-04-12,2014,Saturday,0 days,1.87
45426,2015-09-01,2015-09-06,2015,Tuesday,5 days,1.87
45427,2015-06-28,2015-07-02,2015,Sunday,4 days,1.87
45428,2013-07-11,2013-07-14,2013,Thursday,3 days,1.87
45429,2015-12-31,2016-01-04,2015,Thursday,4 days,7.21
45430,2015-12-16,2015-12-20,2015,Wednesday,4 days,1.87
45431,2014-11-06,2014-11-11,2014,Thursday,5 days,1.87
45432,2015-12-26,2015-12-30,2015,Saturday,4 days,1.81
45433,2014-02-13,2014-02-18,2014,Thursday,5 days,1.87
45434,2014-04-10,2014-04-16,2014,Thursday,6 days,1.87
45435,2013-06-04,2013-06-08,2013,Tuesday,4 days,1.54
45436,2013-05-23,2013-05-27,2013,Thursday,4 days,1.87
45437,2014-09-18,2014-09-23,2014,Thursday,5 days,1.36
45438,2014-11-13,2014-11-20,2014,Thursday,7 days,1.829
45439,2014-10-19,2014-10-24,2014,Sunday,5 days,1.829
45440,2013-04-07,2013-04-07,2013,Sunday,0 days,1.828
45441,2013-11-13,2013-11-17,2013,Wednesday,4 days,1.828
45442,2013-03-20,2013-03-26,2013,Wednesday,6 days,1.828
45443,2015-05-09,2015-05-10,2015,Saturday,1 days,1.827
45444,2015-09-25,2015-09-29,2015,Friday,4 days,1.827
45445,2012-09-04,2012-09-08,2012,Tuesday,4 days,1.826
45446,2012-06-20,2012-06-22,2012,Wednesday,2 days,1.824
45447,2013-08-26,2013-08-29,2013,Monday,3 days,1.824
45448,2015-06-02,2015-06-05,2015,Tuesday,3 days,1.823
45449,2015-01-09,2015-01-10,2015,Friday,1 days,1.823
45450,2015-12-19,2015-12-23,2015,Saturday,4 days,1.823
45451,2015-10-28,2015-11-01,2015,Wednesday,4 days,1.822
45452,2012-11-13,2012-11-18,2012,Tuesday,5 days,1.822
45453,2013-06-02,2013-06-06,2013,Sunday,4 days,1.822
45454,2013-12-28,2014-01-02,2013,Saturday,5 days,1.821
45455,2014-06-21,2014-06-25,2014,Saturday,4 days,1.821
45456,2014-12-25,2014-12-28,2014,Thursday,3 days,38.29
45457,2012-05-15,2012-05-22,2012,Tuesday,7 days,24.94
45458,2014-02-26,2014-03-03,2014,Wednesday,5 days,1.82
45459,2012-12-16,2012-12-20,2012,Sunday,4 days,1.82
45460,2015-06-28,2015-06-30,2015,Sunday,2 days,23.61
45461,2014-10-15,2014-10-19,2014,Wednesday,4 days,11.65
45462,2012-11-16,2012-11-21,2012,Friday,5 days,1.82
45463,2015-03-22,2015-03-28,2015,Sunday,6 days,11.61
45464,2013-12-12,2013-12-17,2013,Thursday,5 days,1.82
45465,2014-12-03,2014-12-07,2014,Wednesday,4 days,10.51
45466,2014-05-14,2014-05-19,2014,Wednesday,5 days,1.8
45467,2013-03-23,2013-03-27,2013,Saturday,4 days,1.8
45468,2014-12-11,2014-12-17,2014,Thursday,6 days,1.8
45469,2013-09-17,2013-09-23,2013,Tuesday,6 days,8.74
45470,2014-09-28,2014-09-30,2014,Sunday,2 days,1.8
45471,2012-08-17,2012-08-22,2012,Friday,5 days,1.8
45472,2013-09-17,2013-09-23,2013,Tuesday,6 days,7.19
45473,2014-01-22,2014-01-24,2014,Wednesday,2 days,1.8
45474,2013-09-17,2013-09-23,2013,Tuesday,6 days,6.37
45475,2014-11-13,2014-11-19,2014,Thursday,6 days,4.16
45476,2013-09-17,2013-09-23,2013,Tuesday,6 days,3.64
45477,2013-06-15,2013-06-20,2013,Saturday,5 days,3.4
45478,2013-12-31,2014-01-03,2013,Tuesday,3 days,1.8
45479,2014-04-11,2014-04-15,2014,Friday,4 days,1.8
45480,2015-12-15,2015-12-17,2015,Tuesday,2 days,1.8
45481,2013-05-19,2013-05-24,2013,Sunday,5 days,1.8
45482,2012-05-04,2012-05-08,2012,Friday,4 days,2.4
45483,2012-02-21,2012-02-25,2012,Tuesday,4 days,1.8
45484,2015-12-03,2015-12-05,2015,Thursday,2 days,1.8
45485,2013-08-29,2013-09-02,2013,Thursday,4 days,1.8
45486,2015-07-07,2015-07-13,2015,Tuesday,6 days,1.8
45487,2013-09-17,2013-09-23,2013,Tuesday,6 days,1.97
45488,2013-11-06,2013-11-11,2013,Wednesday,5 days,1.8
45489,2014-08-09,2014-08-15,2014,Saturday,6 days,1.8
45490,2012-02-03,2012-02-10,2012,Friday,7 days,1.8
45491,2012-05-04,2012-05-08,2012,Friday,4 days,1.56
45492,2012-05-29,2012-06-02,2012,Tuesday,4 days,1.8
45493,2013-06-15,2013-06-20,2013,Saturday,5 days,1.51
45494,2013-11-09,2013-11-13,2013,Saturday,4 days,1.91
45495,2012-11-27,2012-12-02,2012,Tuesday,5 days,1.91
45496,2014-04-03,2014-04-05,2014,Thursday,2 days,1.91
45497,2014-08-17,2014-08-21,2014,Sunday,4 days,1.91
45498,2014-05-14,2014-05-20,2014,Wednesday,6 days,1.91
45499,2014-06-14,2014-06-18,2014,Saturday,4 days,1.91
45500,2015-07-16,2015-07-20,2015,Thursday,4 days,1.91
45501,2013-04-28,2013-05-02,2013,Sunday,4 days,1.91
45502,2013-07-19,2013-07-25,2013,Friday,6 days,1.91
45503,2015-09-15,2015-09-16,2015,Tuesday,1 days,20.79
45504,2012-08-10,2012-08-12,2012,Friday,2 days,1.91
45505,2015-11-04,2015-11-11,2015,Wednesday,7 days,1.91
45506,2014-09-14,2014-09-18,2014,Sunday,4 days,1.91
45507,2013-05-26,2013-05-28,2013,Sunday,2 days,14.6
45508,2013-04-03,2013-04-07,2013,Wednesday,4 days,1.91
45509,2012-01-23,2012-01-27,2012,Monday,4 days,1.91
45510,2014-07-05,2014-07-11,2014,Saturday,6 days,1.91
45511,2015-07-01,2015-07-05,2015,Wednesday,4 days,1.91
45512,2015-10-21,2015-10-21,2015,Wednesday,0 days,1.91
45513,2014-12-03,2014-12-08,2014,Wednesday,5 days,1.91
45514,2015-04-18,2015-04-23,2015,Saturday,5 days,13.56
45515,2014-02-16,2014-02-22,2014,Sunday,6 days,1.91
45516,2015-06-26,2015-06-29,2015,Friday,3 days,1.91
45517,2014-07-15,2014-07-21,2014,Tuesday,6 days,1.91
45518,2015-09-15,2015-09-16,2015,Tuesday,1 days,8.46
45519,2013-11-16,2013-11-22,2013,Saturday,6 days,1.91
45520,2013-05-26,2013-05-28,2013,Sunday,2 days,7.66
45521,2015-01-02,2015-01-06,2015,Friday,4 days,1.91
45522,2015-11-21,2015-11-23,2015,Saturday,2 days,1.87
45523,2015-08-22,2015-08-23,2015,Saturday,1 days,104.24
45524,2015-08-22,2015-08-23,2015,Saturday,1 days,37.76
45525,2015-12-16,2015-12-21,2015,Wednesday,5 days,1.87
45526,2013-12-19,2013-12-23,2013,Thursday,4 days,21.52
45527,2014-03-07,2014-03-13,2014,Friday,6 days,1.87
45528,2013-12-24,2013-12-26,2013,Tuesday,2 days,20.71
45529,2015-08-02,2015-08-04,2015,Sunday,2 days,1.87
45530,2015-08-22,2015-08-23,2015,Saturday,1 days,17.25
45531,2015-08-22,2015-08-23,2015,Saturday,1 days,17.13
45532,2015-12-21,2015-12-28,2015,Monday,7 days,1.87
45533,2012-09-04,2012-09-06,2012,Tuesday,2 days,11.69
45534,2015-08-22,2015-08-23,2015,Saturday,1 days,9.15
45535,2013-04-11,2013-04-17,2013,Thursday,6 days,3.87
45536,2015-08-22,2015-08-23,2015,Saturday,1 days,3.65
45537,2013-12-24,2013-12-26,2013,Tuesday,2 days,3.14
45538,2013-03-16,2013-03-20,2013,Saturday,4 days,1.87
45539,2015-08-22,2015-08-23,2015,Saturday,1 days,2.36
45540,2013-12-18,2013-12-24,2013,Wednesday,6 days,1.87
45541,2015-02-07,2015-02-12,2015,Saturday,5 days,1.87
45542,2013-10-10,2013-10-13,2013,Thursday,3 days,1.87
45543,2012-08-18,2012-08-23,2012,Saturday,5 days,1.87
45544,2015-09-03,2015-09-03,2015,Thursday,0 days,1.869
45545,2015-09-20,2015-09-22,2015,Sunday,2 days,1.869
45546,2015-09-03,2015-09-06,2015,Thursday,3 days,1.869
45547,2012-02-26,2012-03-01,2012,Sunday,4 days,1.868
45548,2012-07-23,2012-07-30,2012,Monday,7 days,1.868
45549,2014-03-13,2014-03-15,2014,Thursday,2 days,1.867
45550,2013-09-20,2013-09-26,2013,Friday,6 days,2.18
45551,2015-08-27,2015-09-03,2015,Thursday,7 days,1.3
45552,2014-10-07,2014-10-13,2014,Tuesday,6 days,1.299
45553,2013-11-01,2013-11-07,2013,Friday,6 days,1.299
45554,2015-10-28,2015-11-02,2015,Wednesday,5 days,1.298
45555,2013-08-16,2013-08-21,2013,Friday,5 days,1.298
45556,2014-06-27,2014-06-30,2014,Friday,3 days,1.297
45557,2014-11-14,2014-11-19,2014,Friday,5 days,1.297
45558,2015-12-12,2015-12-17,2015,Saturday,5 days,1.296
45559,2013-06-28,2013-07-02,2013,Friday,4 days,1.296
45560,2015-11-06,2015-11-10,2015,Friday,4 days,1.296
45561,2014-10-14,2014-10-20,2014,Tuesday,6 days,1.295
45562,2015-12-15,2015-12-19,2015,Tuesday,4 days,1.295
45563,2015-10-14,2015-10-19,2015,Wednesday,5 days,1.294
45564,2013-08-22,2013-08-25,2013,Thursday,3 days,1.292
45565,2012-09-19,2012-09-23,2012,Wednesday,4 days,1.291
45566,2013-04-06,2013-04-12,2013,Saturday,6 days,1.29
45567,2013-07-21,2013-07-25,2013,Sunday,4 days,1.29
45568,2012-06-09,2012-06-15,2012,Saturday,6 days,1.29
45569,2014-01-24,2014-01-24,2014,Friday,0 days,1.29
45570,2012-07-19,2012-07-21,2012,Thursday,2 days,1.29
45571,2012-12-26,2013-01-02,2012,Wednesday,7 days,2.18
45572,2015-06-02,2015-06-03,2015,Tuesday,1 days,1.29
45573,2015-11-25,2015-11-30,2015,Wednesday,5 days,1.29
45574,2013-05-19,2013-05-24,2013,Sunday,5 days,1.29
45575,2014-10-03,2014-10-10,2014,Friday,7 days,1.55
45576,2014-07-15,2014-07-21,2014,Tuesday,6 days,1.29
45577,2015-11-13,2015-11-18,2015,Friday,5 days,1.29
45578,2014-12-11,2014-12-17,2014,Thursday,6 days,1.41
45579,2014-10-22,2014-10-27,2014,Wednesday,5 days,1.41
45580,2014-11-21,2014-11-25,2014,Friday,4 days,3.4
45581,2015-10-30,2015-11-01,2015,Friday,2 days,1.41
45582,2012-10-08,2012-10-13,2012,Monday,5 days,1.64
45583,2015-05-09,2015-05-16,2015,Saturday,7 days,1.41
45584,2013-09-03,2013-09-06,2013,Tuesday,3 days,1.41
45585,2012-06-07,2012-06-13,2012,Thursday,6 days,1.41
45586,2013-09-19,2013-09-23,2013,Thursday,4 days,1.41
45587,2013-07-24,2013-07-28,2013,Wednesday,4 days,33.44
45588,2013-07-24,2013-07-28,2013,Wednesday,4 days,12.98
45589,2015-09-04,2015-09-07,2015,Friday,3 days,1.41
45590,2015-12-31,2016-01-07,2015,Thursday,7 days,1.41
45591,2013-07-24,2013-07-28,2013,Wednesday,4 days,9.6
45592,2014-05-17,2014-05-24,2014,Saturday,7 days,1.41
45593,2012-07-13,2012-07-19,2012,Friday,6 days,4.04
45594,2012-10-20,2012-10-26,2012,Saturday,6 days,1.41
45595,2014-03-14,2014-03-19,2014,Friday,5 days,1.41
45596,2013-06-29,2013-07-03,2013,Saturday,4 days,1.41
45597,2014-08-27,2014-08-31,2014,Wednesday,4 days,2.79
45598,2014-12-31,2015-01-03,2014,Wednesday,3 days,1.41
45599,2014-06-21,2014-06-24,2014,Saturday,3 days,1.41
45600,2012-09-14,2012-09-19,2012,Friday,5 days,1.41
45601,2015-02-11,2015-02-15,2015,Wednesday,4 days,1.41
45602,2013-07-24,2013-07-28,2013,Wednesday,4 days,2.06
45603,2012-09-22,2012-09-27,2012,Saturday,5 days,16.77
45604,2014-08-09,2014-08-11,2014,Saturday,2 days,1.41
45605,2012-02-08,2012-02-14,2012,Wednesday,6 days,1.37
45606,2013-06-09,2013-06-13,2013,Sunday,4 days,1.37
45607,2012-12-15,2012-12-19,2012,Saturday,4 days,8.58
45608,2015-08-20,2015-08-20,2015,Thursday,0 days,1.37
45609,2014-09-11,2014-09-18,2014,Thursday,7 days,1.37
45610,2015-01-28,2015-02-01,2015,Wednesday,4 days,1.37
45611,2013-03-01,2013-03-08,2013,Friday,7 days,1.37
45612,2013-12-18,2013-12-23,2013,Wednesday,5 days,1.37
45613,2014-09-26,2014-10-01,2014,Friday,5 days,8.38
45614,2013-04-24,2013-04-30,2013,Wednesday,6 days,1.37
45615,2013-03-23,2013-03-25,2013,Saturday,2 days,1.37
45616,2013-07-31,2013-08-06,2013,Wednesday,6 days,4.17
45617,2014-07-08,2014-07-13,2014,Tuesday,5 days,4.11
45618,2012-02-18,2012-02-21,2012,Saturday,3 days,1.37
45619,2015-10-03,2015-10-05,2015,Saturday,2 days,3.49
45620,2014-09-13,2014-09-19,2014,Saturday,6 days,2.9
45621,2013-01-26,2013-02-01,2013,Saturday,6 days,1.37
45622,2015-10-03,2015-10-05,2015,Saturday,2 days,2.84
45623,2013-11-21,2013-11-26,2013,Thursday,5 days,1.37
45624,2015-01-03,2015-01-07,2015,Saturday,4 days,1.37
45625,2012-04-24,2012-04-27,2012,Tuesday,3 days,1.37
45626,2015-04-21,2015-04-26,2015,Tuesday,5 days,1.37
45627,2013-05-11,2013-05-16,2013,Saturday,5 days,1.37
45628,2014-09-26,2014-10-01,2014,Friday,5 days,1.46
45629,2012-08-03,2012-08-09,2012,Friday,6 days,1.37
45630,2012-03-24,2012-03-24,2012,Saturday,0 days,1.37
45631,2014-05-16,2014-05-21,2014,Friday,5 days,80.47
45632,2015-05-20,2015-05-24,2015,Wednesday,4 days,1.37
45633,2013-06-12,2013-06-17,2013,Wednesday,5 days,1.33
45634,2013-09-21,2013-09-24,2013,Saturday,3 days,1.29
45635,2015-10-16,2015-10-20,2015,Friday,4 days,1.15
45636,2015-10-22,2015-10-25,2015,Thursday,3 days,1.33
45637,2012-12-25,2012-12-31,2012,Tuesday,6 days,1.33
45638,2012-10-28,2012-10-30,2012,Sunday,2 days,752.51
45639,2014-04-04,2014-04-07,2014,Friday,3 days,1.33
45640,2015-03-20,2015-03-23,2015,Friday,3 days,54.31
45641,2013-06-26,2013-06-30,2013,Wednesday,4 days,33.44
45642,2014-09-24,2014-09-28,2014,Wednesday,4 days,1.33
45643,2013-06-26,2013-06-30,2013,Wednesday,4 days,23.84
45644,2013-04-26,2013-04-30,2013,Friday,4 days,22.56
45645,2015-04-10,2015-04-12,2015,Friday,2 days,17.51
45646,2015-05-20,2015-05-25,2015,Wednesday,5 days,12.42
45647,2015-11-30,2015-12-05,2015,Monday,5 days,1.33
45648,2013-11-19,2013-11-22,2013,Tuesday,3 days,1.33
45649,2012-09-26,2012-09-30,2012,Wednesday,4 days,6.54
45650,2015-03-20,2015-03-23,2015,Friday,3 days,6.33
45651,2015-06-18,2015-06-23,2015,Thursday,5 days,1.33
45652,2012-02-23,2012-02-25,2012,Thursday,2 days,5.01
45653,2013-01-16,2013-01-21,2013,Wednesday,5 days,1.33
45654,2015-10-29,2015-11-02,2015,Thursday,4 days,3.41
45655,2013-07-13,2013-07-15,2013,Saturday,2 days,1.33
45656,2015-03-20,2015-03-23,2015,Friday,3 days,3.02
45657,2014-12-23,2014-12-29,2014,Tuesday,6 days,2.95
45658,2015-06-18,2015-06-22,2015,Thursday,4 days,1.33
45659,2014-10-21,2014-10-28,2014,Tuesday,7 days,1.33
45660,2015-04-10,2015-04-12,2015,Friday,2 days,2.33
45661,2013-11-02,2013-11-04,2013,Saturday,2 days,1.45
45662,2014-09-19,2014-09-21,2014,Friday,2 days,1.11
45663,2013-12-12,2013-12-15,2013,Thursday,3 days,1.45
45664,2013-12-13,2013-12-17,2013,Friday,4 days,1.45
45665,2015-12-01,2015-12-08,2015,Tuesday,7 days,113.45
45666,2015-01-14,2015-01-18,2015,Wednesday,4 days,1.45
45667,2012-06-29,2012-07-03,2012,Friday,4 days,1.45
45668,2014-03-13,2014-03-15,2014,Thursday,2 days,1.45
45669,2015-03-14,2015-03-16,2015,Saturday,2 days,68.07
45670,2014-02-15,2014-02-19,2014,Saturday,4 days,1.45
45671,2014-09-03,2014-09-07,2014,Wednesday,4 days,1.45
45672,2013-04-19,2013-04-24,2013,Friday,5 days,1.45
45673,2015-05-20,2015-05-24,2015,Wednesday,4 days,33.41
45674,2015-05-20,2015-05-24,2015,Wednesday,4 days,30.92
45675,2012-02-29,2012-03-04,2012,Wednesday,4 days,25.22
45676,2014-03-13,2014-03-17,2014,Thursday,4 days,1.45
45677,2015-05-20,2015-05-24,2015,Wednesday,4 days,23.07
45678,2014-12-12,2014-12-19,2014,Friday,7 days,1.45
45679,2013-05-02,2013-05-08,2013,Thursday,6 days,1.45
45680,2014-02-12,2014-02-14,2014,Wednesday,2 days,1.45
45681,2015-04-25,2015-04-28,2015,Saturday,3 days,1.45
45682,2015-10-02,2015-10-08,2015,Friday,6 days,1.45
45683,2015-05-07,2015-05-13,2015,Thursday,6 days,1.45
45684,2015-09-18,2015-09-21,2015,Friday,3 days,21.5
45685,2015-12-01,2015-12-08,2015,Tuesday,7 days,18.1
45686,2013-08-23,2013-08-28,2013,Friday,5 days,1.45
45687,2013-07-11,2013-07-13,2013,Thursday,2 days,15.51
45688,2014-08-10,2014-08-14,2014,Sunday,4 days,1.41
45689,2013-02-28,2013-03-02,2013,Thursday,2 days,5.74
45690,2012-12-28,2013-01-02,2012,Friday,5 days,4.35
45691,2015-06-21,2015-06-28,2015,Sunday,7 days,4.16
45692,2012-07-13,2012-07-17,2012,Friday,4 days,3.85
45693,2015-05-15,2015-05-18,2015,Friday,3 days,1.41
45694,2015-08-28,2015-08-31,2015,Friday,3 days,2.35
45695,2015-06-21,2015-06-28,2015,Sunday,7 days,2.05
45696,2015-11-17,2015-11-22,2015,Tuesday,5 days,1.41
45697,2012-04-24,2012-04-29,2012,Tuesday,5 days,1.41
45698,2012-07-13,2012-07-17,2012,Friday,4 days,2.0
45699,2014-02-19,2014-02-23,2014,Wednesday,4 days,1.41
45700,2015-10-08,2015-10-12,2015,Thursday,4 days,1.41
45701,2015-08-02,2015-08-05,2015,Sunday,3 days,1.41
45702,2015-01-03,2015-01-07,2015,Saturday,4 days,1.41
45703,2012-05-30,2012-06-04,2012,Wednesday,5 days,1.41
45704,2015-02-17,2015-02-22,2015,Tuesday,5 days,1.41
45705,2013-05-24,2013-05-29,2013,Friday,5 days,1.41
45706,2012-07-13,2012-07-17,2012,Friday,4 days,1.86
45707,2012-02-15,2012-02-20,2012,Wednesday,5 days,1.27
45708,2014-11-05,2014-11-11,2014,Wednesday,6 days,1.41
45709,2012-07-13,2012-07-17,2012,Friday,4 days,1.2
45710,2012-12-28,2013-01-02,2012,Friday,5 days,1.11
45711,2014-03-27,2014-03-31,2014,Thursday,4 days,49.75
45712,2014-10-10,2014-10-12,2014,Friday,2 days,48.86
45713,2015-09-16,2015-09-22,2015,Wednesday,6 days,1.41
45714,2013-11-13,2013-11-17,2013,Wednesday,4 days,1.41
45715,2014-04-22,2014-04-27,2014,Tuesday,5 days,13.07
45716,2012-05-20,2012-05-24,2012,Sunday,4 days,1.37
45717,2015-11-27,2015-11-29,2015,Friday,2 days,1.37
45718,2013-12-27,2013-12-31,2013,Friday,4 days,40.88
45719,2015-09-08,2015-09-13,2015,Tuesday,5 days,1.37
45720,2013-03-20,2013-03-26,2013,Wednesday,6 days,1.37
45721,2015-05-12,2015-05-15,2015,Tuesday,3 days,1.37
45722,2014-09-26,2014-09-30,2014,Friday,4 days,1.37
45723,2013-11-14,2013-11-18,2013,Thursday,4 days,1.37
45724,2015-11-22,2015-11-29,2015,Sunday,7 days,1.368
45725,2015-05-07,2015-05-12,2015,Thursday,5 days,1.367
45726,2015-06-04,2015-06-06,2015,Thursday,2 days,1.367
45727,2015-07-02,2015-07-09,2015,Thursday,7 days,1.367
45728,2012-03-31,2012-04-03,2012,Saturday,3 days,1.367
45729,2013-04-28,2013-04-30,2013,Sunday,2 days,1.366
45730,2015-04-28,2015-05-02,2015,Tuesday,4 days,1.366
45731,2015-09-03,2015-09-07,2015,Thursday,4 days,1.365
45732,2012-12-30,2013-01-03,2012,Sunday,4 days,1.365
45733,2014-01-30,2014-02-04,2014,Thursday,5 days,1.365
45734,2014-12-23,2014-12-28,2014,Tuesday,5 days,1.364
45735,2012-10-03,2012-10-09,2012,Wednesday,6 days,1.364
45736,2013-06-28,2013-07-02,2013,Friday,4 days,1.364
45737,2015-05-02,2015-05-07,2015,Saturday,5 days,1.364
45738,2015-09-17,2015-09-24,2015,Thursday,7 days,1.363
45739,2015-09-04,2015-09-08,2015,Friday,4 days,1.363
45740,2014-07-01,2014-07-05,2014,Tuesday,4 days,1.362
45741,2012-11-28,2012-12-02,2012,Wednesday,4 days,1.362
45742,2013-10-22,2013-10-24,2013,Tuesday,2 days,1.362
45743,2012-11-27,2012-12-02,2012,Tuesday,5 days,1.36
45744,2014-10-23,2014-10-27,2014,Thursday,4 days,1.33
45745,2014-08-29,2014-09-02,2014,Friday,4 days,1.33
45746,2015-03-20,2015-03-23,2015,Friday,3 days,2.31
45747,2013-12-18,2013-12-24,2013,Wednesday,6 days,1.33
