PRODUCT_ID,PRODUCT_NAME,CATEGORY,SUB_CATEGORY,ORDER_PRIORITY,BEST_SELLING,QUANTITY,SHIP_MODE
TEC-AC-5140,Logitech Wireless Gaming Headset G930,Technology,Accessories,Medium,18,2,Second Class
OFF-BI-4368,GBC Standard Therm-A-Bind Covers,Office Supplies,Binders,High,11,6,Same Day
OFF-LA-4529,"Harbour Creations Color Coded Labels, Laser Printer Compatible",Office Supplies,Labels,Medium,32,4,Standard Class
TEC-PH-4894,Jabra SPEAK 410,Technology,Phones,Medium,19,3,Standard Class
OFF-BI-4805,"Ibico 3-Hole Punch, Economy",Office Supplies,Binders,Medium,41,1,Standard Class
TEC-AC-4153,"Enermax Flash Drive, Programmable",Technology,Accessories,Medium,29,2,Standard Class
OFF-EN-3102,"Ames Mailers, Set of 50",Office Supplies,Envelopes,Medium,23,1,Standard Class
TEC-AC-5231,Micro Innovations USB RF Wireless Keyboard with Mouse,Technology,Accessories,Medium,8,2,Second Class
OFF-SU-4308,"Fiskars Letter Opener, Easy Grip",Office Supplies,Supplies,High,107,1,First Class
OFF-BI-4812,"Ibico Binder, Durable",Office Supplies,Binders,Medium,35,2,Standard Class
OFF-ST-2922,Acco Perma 4000 Stacking Storage Drawers,Office Supplies,Storage,Medium,15,3,Standard Class
OFF-LA-3312,"Avery Removable Labels, Alphabetical",Office Supplies,Labels,Low,20,2,Standard Class
OFF-ST-6157,Sterilite Officeware Hinged File Box,Office Supplies,Storage,High,18,3,Same Day
OFF-BI-4275,Fellowes PB300 Plastic Comb Binding Machine,Office Supplies,Binders,High,27,7,Standard Class
TEC-MA-3329,Bady BDG101FRU Card Printer,Technology,Machines,High,6,3,Same Day
FUR-FU-3036,"Advantus Light Bulb, Black",Furniture,Furnishings,High,45,2,Standard Class
FUR-FU-4102,"Eldon Stacking Tray, Duo Pack",Furniture,Furnishings,Medium,31,1,Second Class
OFF-EN-3088,"Ames Business Envelopes, Recycled",Office Supplies,Envelopes,Medium,37,1,Standard Class
OFF-BI-4828,"Ibico Index Tab, Clear",Office Supplies,Binders,High,89,1,Standard Class
OFF-LA-4659,"Hon File Folder Labels, Alphabetical",Office Supplies,Labels,High,27,2,Second Class
OFF-AR-3465,"BIC Pens, Easy-Erase",Office Supplies,Art,Medium,35,2,Second Class
OFF-FA-6184,"Stockwell Clamps, 12 Pack",Office Supplies,Fasteners,High,102,3,Standard Class
OFF-FA-6194,"Stockwell Push Pins, Assorted Sizes",Office Supplies,Fasteners,Low,57,2,Standard Class
OFF-LA-3194,Avery 476,Office Supplies,Labels,Medium,29,6,Standard Class
OFF-EN-3654,"Cameo Business Envelopes, Recycled",Office Supplies,Envelopes,Medium,50,1,Standard Class
TEC-MA-3693,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,Technology,Machines,High,2,2,Standard Class
OFF-AP-4565,Harmony Air Purifier,Office Supplies,Appliances,High,10,5,Second Class
OFF-BI-4807,"Ibico Binder Covers, Clear",Office Supplies,Binders,Low,43,2,Standard Class
OFF-BI-4341,GBC DocuBind P50 Personal Binding Machine,Office Supplies,Binders,Critical,25,2,Second Class
TEC-AC-5142,Logitech Wireless Headset h800,Technology,Accessories,Medium,26,4,Standard Class
OFF-ST-6228,"Tenex Box, Blue",Office Supplies,Storage,High,41,1,Standard Class
OFF-BI-3293,"Avery Index Tab, Clear",Office Supplies,Binders,Medium,28,2,Standard Class
OFF-BI-2917,"Acco Index Tab, Clear",Office Supplies,Binders,Medium,64,5,Second Class
OFF-PA-4182,"Enermax Parchment Paper, Multicolor",Office Supplies,Paper,Medium,16,2,Standard Class
OFF-EN-5037,"Kraft Manila Envelope, Recycled",Office Supplies,Envelopes,Medium,17,1,Standard Class
OFF-FA-6205,"Stockwell Thumb Tacks, 12 Pack",Office Supplies,Fasteners,Medium,75,1,First Class
OFF-AR-3496,"Binney & Smith Pens, Easy-Erase",Office Supplies,Art,Medium,34,6,Standard Class
OFF-FA-6129,Staples,Office Supplies,Fasteners,Medium,399,5,Standard Class
OFF-BI-6375,"Wilson Jones Binder Covers, Durable",Office Supplies,Binders,High,40,1,Second Class
OFF-BI-4249,Fellowes Black Plastic Comb Bindings,Office Supplies,Binders,High,18,5,Standard Class
OFF-AR-3466,"BIC Pens, Fluorescent",Office Supplies,Art,Medium,26,2,Standard Class
OFF-BI-6634,Zipper Ring Binder Pockets,Office Supplies,Binders,Critical,15,1,First Class
OFF-LA-4695,"Hon Shipping Labels, Alphabetical",Office Supplies,Labels,Medium,33,2,Standard Class
OFF-PA-4003,"Eaton Note Cards, Multicolor",Office Supplies,Paper,Medium,33,1,Second Class
OFF-BI-2896,"Acco Binder, Durable",Office Supplies,Binders,Medium,39,2,Standard Class
OFF-LA-4529,"Harbour Creations Color Coded Labels, Laser Printer Compatible",Office Supplies,Labels,Medium,32,4,Standard Class
OFF-BI-3724,"Cardinal Binding Machine, Clear",Office Supplies,Binders,Low,93,1,Standard Class
OFF-EN-5044,"Kraft Peel and Seal, with clear poly window",Office Supplies,Envelopes,Medium,28,2,Standard Class
FUR-CH-5753,"SAFCO Bag Chairs, Set of Two",Furniture,Chairs,Medium,36,3,Standard Class
OFF-ST-6023,"Smead Box, Blue",Office Supplies,Storage,Medium,40,5,Standard Class
OFF-BI-3253,"Avery Binder, Economy",Office Supplies,Binders,Medium,57,4,Standard Class
OFF-FA-5484,"OIC Thumb Tacks, 12 Pack",Office Supplies,Fasteners,Medium,21,2,Standard Class
OFF-AR-6126,"Stanley Sketch Pad, Easy-Erase",Office Supplies,Art,Medium,45,1,Standard Class
OFF-LA-4658,"Hon File Folder Labels, Adjustable",Office Supplies,Labels,Medium,32,3,Standard Class
OFF-BI-6403,"Wilson Jones Index Tab, Durable",Office Supplies,Binders,Low,57,6,Standard Class
OFF-AR-3459,"BIC Markers, Water Color",Office Supplies,Art,High,54,2,Standard Class
OFF-AR-3465,"BIC Pens, Easy-Erase",Office Supplies,Art,Medium,35,1,Standard Class
OFF-SU-4123,"Elite Ruler, Easy Grip",Office Supplies,Supplies,Medium,20,1,First Class
OFF-EN-3089,"Ames Business Envelopes, Security-Tint",Office Supplies,Envelopes,Medium,38,2,Standard Class
OFF-BI-6372,"Wilson Jones 3-Hole Punch, Recycled",Office Supplies,Binders,Medium,73,1,Standard Class
TEC-PH-4895,Jabra SPEAK 410 Multidevice Speakerphone,Technology,Phones,Medium,13,3,Same Day
OFF-EN-3094,"Ames Clasp Envelope, with clear poly window",Office Supplies,Envelopes,High,6,3,Second Class
OFF-FA-3069,"Advantus Staples, Assorted Sizes",Office Supplies,Fasteners,High,12,2,First Class
OFF-SU-6167,"Stiletto Letter Opener, Steel",Office Supplies,Supplies,Medium,47,3,Standard Class
OFF-FA-6205,"Stockwell Thumb Tacks, 12 Pack",Office Supplies,Fasteners,Medium,75,1,Standard Class
OFF-BI-3717,"Cardinal Binder Covers, Durable",Office Supplies,Binders,Medium,32,3,Standard Class
OFF-AR-3482,"Binney & Smith Highlighters, Easy-Erase",Office Supplies,Art,High,29,1,Same Day
OFF-PA-6441,Xerox 1891,Office Supplies,Paper,Medium,6,1,Second Class
OFF-EN-3090,"Ames Business Envelopes, Set of 50",Office Supplies,Envelopes,Critical,37,1,First Class
FUR-FU-5173,"Master Caster Door Stop, Large Brown",Furniture,Furnishings,Medium,5,2,First Class
OFF-BI-2897,"Acco Binder, Economy",Office Supplies,Binders,Medium,60,2,Standard Class
OFF-EN-4438,"GlobeWeis Clasp Envelope, with clear poly window",Office Supplies,Envelopes,Medium,17,1,Standard Class
OFF-AR-3470,"BIC Sketch Pad, Fluorescent",Office Supplies,Art,Critical,23,2,First Class
OFF-ST-4251,"Fellowes Box, Industrial",Office Supplies,Storage,Medium,93,4,Standard Class
OFF-PA-6615,"Xerox Message Books, Premium",Office Supplies,Paper,Medium,14,2,Standard Class
OFF-PA-5877,"SanDisk Message Books, Multicolor",Office Supplies,Paper,Medium,30,2,First Class
OFF-FA-6200,"Stockwell Rubber Bands, Metal",Office Supplies,Fasteners,High,44,3,First Class
OFF-LA-6037,"Smead File Folder Labels, Laser Printer Compatible",Office Supplies,Labels,Medium,6,3,Standard Class
OFF-FA-5487,"OIC Thumb Tacks, Metal",Office Supplies,Fasteners,High,35,3,Standard Class
OFF-FA-2961,"Accos Thumb Tacks, Bulk Pack",Office Supplies,Fasteners,Medium,17,3,Standard Class
OFF-SU-4978,"Kleencut Letter Opener, Easy Grip",Office Supplies,Supplies,Medium,70,2,Second Class
OFF-ST-4295,"Fellowes Trays, Single Width",Office Supplies,Storage,Medium,67,1,Standard Class
OFF-AR-6126,"Stanley Sketch Pad, Easy-Erase",Office Supplies,Art,High,45,1,Standard Class
OFF-LA-6051,"Smead Removable Labels, Adjustable",Office Supplies,Labels,Low,86,2,Standard Class
FUR-FU-5986,"Seth Thomas 16"" Steel Case Clock",Furniture,Furnishings,Medium,16,4,Standard Class
FUR-FU-4753,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",Furniture,Furnishings,Medium,15,1,Standard Class
OFF-AR-3458,"BIC Markers, Fluorescent",Office Supplies,Art,Medium,74,1,Second Class
OFF-ST-4287,Fellowes Staxonsteel Drawer Files,Office Supplies,Storage,Medium,14,3,Standard Class
OFF-LA-4679,"Hon Removable Labels, Adjustable",Office Supplies,Labels,Medium,39,2,Standard Class
OFF-ST-6047,"Smead Lockers, Industrial",Office Supplies,Storage,High,161,1,Same Day
OFF-ST-6250,"Tenex Folders, Industrial",Office Supplies,Storage,Medium,34,1,Standard Class
OFF-AR-5911,"Sanford Highlighters, Easy-Erase",Office Supplies,Art,Medium,45,2,Second Class
OFF-ST-4262,"Fellowes Folders, Industrial",Office Supplies,Storage,Medium,39,1,Second Class
OFF-PA-6434,Xerox 1885,Office Supplies,Paper,Medium,17,3,Standard Class
OFF-ST-4061,"Eldon Folders, Industrial",Office Supplies,Storage,Medium,64,1,Second Class
FUR-FU-6224,"Tenex ""The Solids"" Textured Chair Mats",Furniture,Furnishings,High,18,1,Same Day
OFF-BI-5665,Recycled Easel Ring Binders,Office Supplies,Binders,Medium,11,9,Second Class
TEC-MA-5494,"Okidata Calculator, Red",Technology,Machines,Medium,7,1,Standard Class
OFF-BI-6366,Wilson Jones â€œSnapâ€� Scratch Pad Binder Tool for Ring Binders,Office Supplies,Binders,Medium,12,3,Standard Class
OFF-ST-4062,"Eldon Folders, Single Width",Office Supplies,Storage,Medium,17,1,Second Class
OFF-ST-3981,"Dual Level, Single-Width Filing Carts",Office Supplies,Storage,Medium,37,7,Standard Class
OFF-ST-2861,"24 Capacity Maxi Data Binder Racks, Pearl",Office Supplies,Storage,Medium,13,8,Standard Class
TEC-PH-3166,AT&T CL82213,Technology,Phones,Medium,11,5,First Class
OFF-LA-3260,"Avery Color Coded Labels, 5000 Label Set",Office Supplies,Labels,Medium,10,2,Second Class
FUR-TA-4615,Hon 2111 Invitation Series Straight Table,Furniture,Tables,Medium,17,1,Standard Class
OFF-PA-4467,"Green Bar Computer Printout Paper, Multicolor",Office Supplies,Paper,Medium,25,1,Standard Class
OFF-BI-6371,"Wilson Jones 3-Hole Punch, Economy",Office Supplies,Binders,Medium,35,1,Standard Class
OFF-PA-6485,Xerox 1931,Office Supplies,Paper,Medium,16,6,Second Class
OFF-SU-4994,"Kleencut Trimmer, High Speed",Office Supplies,Supplies,Medium,39,1,Standard Class
OFF-BI-6393,Wilson Jones Four-Pocket Poly Binders,Office Supplies,Binders,Medium,8,4,Standard Class
OFF-AR-6116,"Stanley Markers, Fluorescent",Office Supplies,Art,Medium,45,2,Standard Class
FUR-FU-6235,Tenex Chairmats For Use with Hard Floors,Furniture,Furnishings,Medium,7,4,Standard Class
OFF-AR-3452,"BIC Highlighters, Easy-Erase",Office Supplies,Art,High,44,3,First Class
OFF-EN-4919,"Jiffy Manila Envelope, Security-Tint",Office Supplies,Envelopes,Medium,13,1,Standard Class
OFF-AP-3369,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Office Supplies,Appliances,Medium,7,3,Second Class
FUR-CH-4400,Global Deluxe High-Back Manager's Chair,Furniture,Chairs,Medium,25,4,Second Class
OFF-BI-2895,"Acco Binder, Clear",Office Supplies,Binders,Medium,30,2,Standard Class
OFF-ST-4291,Fellowes Super Stor/Drawer Files,Office Supplies,Storage,High,23,2,Standard Class
FUR-FU-5416,Nu-Dell Executive Frame,Furniture,Furnishings,High,34,6,First Class
TEC-PH-5342,"Nokia Headset, with Caller ID",Technology,Phones,Medium,78,1,Standard Class
FUR-FU-4227,"Executive Impressions 13"" Chairman Wall Clock",Furniture,Furnishings,Medium,6,3,Second Class
OFF-FA-6129,Staples,Office Supplies,Fasteners,Medium,399,9,Standard Class
FUR-FU-6277,"Tenex Stacking Tray, Durable",Furniture,Furnishings,Medium,17,4,Standard Class
OFF-AR-3449,"BIC Canvas, Fluorescent",Office Supplies,Art,Medium,81,1,Standard Class
OFF-ST-6229,"Tenex Box, Industrial",Office Supplies,Storage,High,57,2,Standard Class
OFF-ST-4107,"Eldon Trays, Single Width",Office Supplies,Storage,Medium,90,1,Standard Class
OFF-BI-2912,"Acco Hole Reinforcements, Clear",Office Supplies,Binders,Low,27,5,Standard Class
FUR-FU-3931,"Deflect-O Clock, Erganomic",Furniture,Furnishings,Medium,34,2,Standard Class
TEC-CO-3703,"Canon Personal Copier, Color",Technology,Copiers,Medium,48,2,Standard Class
OFF-AP-4722,"Hoover Coffee Grinder, Black",Office Supplies,Appliances,Medium,20,2,Standard Class
FUR-CH-4698,"Hon Steel Folding Chair, Black",Furniture,Chairs,Medium,55,4,Standard Class
OFF-ST-4062,"Eldon Folders, Single Width",Office Supplies,Storage,Medium,17,3,Second Class
OFF-BI-2919,"Acco Index Tab, Economy",Office Supplies,Binders,Low,45,2,Standard Class
OFF-BI-3289,"Avery Hole Reinforcements, Clear",Office Supplies,Binders,Medium,53,5,Standard Class
OFF-LA-4536,"Harbour Creations File Folder Labels, Laser Printer Compatible",Office Supplies,Labels,Medium,45,3,Standard Class
OFF-BI-2912,"Acco Hole Reinforcements, Clear",Office Supplies,Binders,Low,27,1,Standard Class
OFF-AR-3614,Bulldog Vacuum Base Pencil Sharpener,Office Supplies,Art,Medium,20,5,Standard Class
OFF-EN-5042,"Kraft Peel and Seal, Security-Tint",Office Supplies,Envelopes,Medium,21,2,Standard Class
OFF-BI-2884,"Acco 3-Hole Punch, Recycled",Office Supplies,Binders,Medium,63,3,Second Class
OFF-EN-3673,"Cameo Peel and Seal, Recycled",Office Supplies,Envelopes,Medium,34,2,Standard Class
FUR-FU-3914,"DAX Copper Panel Document Frame, 5 x 7 Size",Furniture,Furnishings,Medium,8,3,Standard Class
FUR-CH-5370,"Novimex Chairmat, Adjustable",Furniture,Chairs,Medium,58,1,First Class
OFF-LA-3310,"Avery Removable Labels, 5000 Label Set",Office Supplies,Labels,High,15,3,Second Class
OFF-ST-6231,"Tenex Box, Wire Frame",Office Supplies,Storage,Medium,43,3,Standard Class
OFF-LA-4696,"Hon Shipping Labels, Laser Printer Compatible",Office Supplies,Labels,Medium,33,7,Second Class
FUR-TA-4616,"Hon 30"" x 60"" Table with Locking Drawer",Furniture,Tables,Medium,1,1,Standard Class
OFF-BI-4808,"Ibico Binder Covers, Durable",Office Supplies,Binders,Medium,36,2,Standard Class
OFF-AR-5923,"Sanford Pencil Sharpener, Water Color",Office Supplies,Art,High,145,1,Standard Class
OFF-ST-4245,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,Storage,High,26,2,Standard Class
OFF-AR-5927,"Sanford Pens, Water Color",Office Supplies,Art,Medium,13,2,Standard Class
OFF-BI-4832,Ibico Plastic and Wire Spiral Binding Combs,Office Supplies,Binders,Medium,15,4,Standard Class
OFF-FA-6188,Stockwell Gold Paper Clips,Office Supplies,Fasteners,Medium,5,3,Standard Class
OFF-ST-5687,"Rogers Box, Industrial",Office Supplies,Storage,Medium,40,4,Standard Class
OFF-BI-4827,Ibico Ibimaster 300 Manual Binding System,Office Supplies,Binders,Medium,26,5,Standard Class
OFF-AR-3541,"Boston Model 1800 Electric Pencil Sharpener, Gray",Office Supplies,Art,Medium,15,7,Standard Class
OFF-PA-6579,Xerox 216,Office Supplies,Paper,Medium,22,8,Standard Class
FUR-FU-6330,Ultra Door Pull Handle,Furniture,Furnishings,Medium,18,6,Standard Class
OFF-LA-4659,"Hon File Folder Labels, Alphabetical",Office Supplies,Labels,Low,27,2,Standard Class
OFF-ST-6231,"Tenex Box, Wire Frame",Office Supplies,Storage,Medium,43,7,Standard Class
FUR-FU-3921,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Furniture,Furnishings,Medium,4,2,Second Class
OFF-BI-4803,"Ibico 3-Hole Punch, Clear",Office Supplies,Binders,Medium,52,1,Standard Class
TEC-PH-5566,Panasonic Kx-TS550,Technology,Phones,Medium,9,1,Standard Class
OFF-AP-2932,"Acco Six-Outlet Power Strip, 4' Cord Length",Office Supplies,Appliances,Medium,23,5,Standard Class
OFF-ST-4253,"Fellowes Box, Wire Frame",Office Supplies,Storage,High,58,1,Standard Class
OFF-BI-3723,"Cardinal Binder, Recycled",Office Supplies,Binders,High,70,1,First Class
OFF-LA-4541,"Harbour Creations Removable Labels, 5000 Label Set",Office Supplies,Labels,Medium,16,3,Standard Class
OFF-PA-6087,Southworth Structures Collection,Office Supplies,Paper,Medium,3,3,Standard Class
OFF-AR-3483,"Binney & Smith Highlighters, Fluorescent",Office Supplies,Art,Medium,52,2,Second Class
OFF-AR-3451,"BIC Highlighters, Blue",Office Supplies,Art,High,55,2,Standard Class
OFF-SU-2976,Acme Kleencut Forged Steel Scissors,Office Supplies,Supplies,Critical,2,2,Second Class
OFF-AP-3860,"Cuisinart Coffee Grinder, Black",Office Supplies,Appliances,High,29,1,Standard Class
OFF-AR-5298,Newell 320,Office Supplies,Art,High,8,2,Standard Class
OFF-BI-4357,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Office Supplies,Binders,Medium,20,3,Standard Class
OFF-FA-6185,"Stockwell Clamps, Assorted Sizes",Office Supplies,Fasteners,Medium,73,1,Second Class
OFF-BI-6210,Storex DuraTech Recycled Plastic Frosted Binders,Office Supplies,Binders,Medium,30,7,Standard Class
OFF-AR-3466,"BIC Pens, Fluorescent",Office Supplies,Art,High,26,1,Second Class
OFF-FA-6129,Staples,Office Supplies,Fasteners,High,399,2,Same Day
FUR-TA-3752,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Furniture,Tables,High,10,3,Standard Class
OFF-AR-6108,"Stanley Canvas, Water Color",Office Supplies,Art,Medium,55,2,Standard Class
OFF-BI-6370,"Wilson Jones 3-Hole Punch, Durable",Office Supplies,Binders,Medium,56,3,Standard Class
OFF-FA-2946,"Accos Paper Clips, Metal",Office Supplies,Fasteners,High,14,5,Standard Class
OFF-PA-6562,Xerox 2000,Office Supplies,Paper,Medium,5,1,Standard Class
FUR-TA-3562,Bretford Rectangular Conference Table Tops,Furniture,Tables,Medium,32,4,First Class
FUR-BO-5964,"Sauder Forest Hills Library, Woodland Oak Finish",Furniture,Bookcases,Critical,15,5,Second Class
FUR-FU-4231,"Executive Impressions 14"" Contract Wall Clock",Furniture,Furnishings,High,9,5,First Class
FUR-CH-6016,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,High,44,1,First Class
FUR-FU-6271,"Tenex Photo Frame, Erganomic",Furniture,Furnishings,Low,32,1,Standard Class
FUR-CH-5409,"Novimex Steel Folding Chair, Set of Two",Furniture,Chairs,Medium,64,3,Standard Class
OFF-EN-4903,"Jiffy Business Envelopes, Recycled",Office Supplies,Envelopes,High,82,4,Second Class
FUR-FU-3036,"Advantus Light Bulb, Black",Furniture,Furnishings,Medium,45,4,Standard Class
OFF-FA-3073,"Advantus Thumb Tacks, Assorted Sizes",Office Supplies,Fasteners,High,21,2,Standard Class
FUR-BO-5685,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Furniture,Bookcases,Medium,18,2,First Class
OFF-BI-2894,"Acco Binder Covers, Recycled",Office Supplies,Binders,Medium,59,2,Second Class
FUR-CH-4557,"Harbour Creations Steel Folding Chair, Adjustable",Furniture,Chairs,Medium,37,1,Second Class
OFF-LA-6045,"Smead Legal Exhibit Labels, Laser Printer Compatible",Office Supplies,Labels,High,52,2,Standard Class
FUR-CH-5758,"SAFCO Chairmat, Red",Furniture,Chairs,Medium,34,1,Same Day
OFF-FA-6207,"Stockwell Thumb Tacks, Bulk Pack",Office Supplies,Fasteners,Medium,66,5,Standard Class
OFF-ST-6252,"Tenex Folders, Wire Frame",Office Supplies,Storage,High,54,1,Second Class
FUR-TA-5684,Riverside Furniture Stanwyck Manor Table Series,Furniture,Tables,High,3,2,Same Day
OFF-BI-6400,"Wilson Jones Hole Reinforcements, Recycled",Office Supplies,Binders,Medium,52,5,Standard Class
OFF-AR-3552,"Boston Sketch Pad, Blue",Office Supplies,Art,Medium,64,1,Second Class
OFF-LA-3272,"Avery File Folder Labels, Adjustable",Office Supplies,Labels,High,24,2,Same Day
OFF-LA-6050,"Smead Removable Labels, 5000 Label Set",Office Supplies,Labels,Medium,24,2,First Class
OFF-BI-2918,"Acco Index Tab, Durable",Office Supplies,Binders,High,44,2,Second Class
OFF-FA-6184,"Stockwell Clamps, 12 Pack",Office Supplies,Fasteners,Medium,102,3,Standard Class
OFF-ST-4061,"Eldon Folders, Industrial",Office Supplies,Storage,Medium,64,6,Second Class
OFF-EN-5037,"Kraft Manila Envelope, Recycled",Office Supplies,Envelopes,High,17,2,Second Class
OFF-PA-6600,"Xerox Cards & Envelopes, 8.5 x 11",Office Supplies,Paper,Medium,47,3,First Class
FUR-CH-4702,"Hon Swivel Stool, Black",Furniture,Chairs,Medium,120,1,Standard Class
OFF-LA-4640,"Hon Color Coded Labels, Laser Printer Compatible",Office Supplies,Labels,High,27,4,Standard Class
